idpozo,fecha_data,anio,mes,areayacimiento,prod_pet,prod_gas,prod_agua,tipo_de_recurso
123518,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123509,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123515,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123560,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123542,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123535,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123538,2021-01-31,2021,1,BARRANCAS,184.16,5.07,231.89,CONVENCIONAL
123547,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123544,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123545,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123612,2021-01-31,2021,1,BARRANCAS,287.1,8.25,7112.47,CONVENCIONAL
123590,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123573,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123571,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123572,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123587,2021-01-31,2021,1,BARRANCAS,168.8,4.85,4286.18,CONVENCIONAL
123576,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123577,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123610,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123599,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123592,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123596,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123606,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123600,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123601,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123731,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123658,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123640,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123629,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123626,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123627,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123634,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123630,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123632,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123653,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123645,2021-01-31,2021,1,BARRANCAS,66.84,1.92,2599.46,CONVENCIONAL
123642,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123643,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123650,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123646,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123648,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123729,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123684,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123671,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123662,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123663,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123683,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123673,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123675,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123723,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123697,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123695,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123696,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123720,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123700,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123717,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123795,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123789,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123788,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123784,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123757,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123751,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123740,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123746,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123781,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123767,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123759,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123764,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123774,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123769,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123770,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123787,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124406,2021-01-31,2021,1,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123012,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122630,2021-01-31,2021,1,VIZCACHERAS,146.35,9.03,12169.32,CONVENCIONAL
155794,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124396,2021-01-31,2021,1,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123010,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
119938,2021-01-31,2021,1,"LA VENTANA ""A""",0.0,0.0,0.0,CONVENCIONAL
155789,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124391,2021-01-31,2021,1,LA VENTANA,205.18,18.03,586.46,CONVENCIONAL
123006,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122778,2021-01-31,2021,1,VIZCACHERAS,68.73,3.91,7095.43,CONVENCIONAL
122456,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122347,2021-01-31,2021,1,CAÑADA DURA,77.93,2.24,7922.37,CONVENCIONAL
122278,2021-01-31,2021,1,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
122237,2021-01-31,2021,1,BARRANCAS SUR,50.68,1.44,1616.75,CONVENCIONAL
122276,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122261,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122239,2021-01-31,2021,1,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
122250,2021-01-31,2021,1,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
122273,2021-01-31,2021,1,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
122265,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122269,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122346,2021-01-31,2021,1,CAÑADA DURA,18.04,0.52,2612.83,CONVENCIONAL
122301,2021-01-31,2021,1,CAÑADA DEL RINCON,0.0,0.0,0.0,CONVENCIONAL
122629,2021-01-31,2021,1,VIZCACHERAS,46.22,2.85,2854.53,CONVENCIONAL
122289,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122281,2021-01-31,2021,1,ESTRUCTURA CRUZ DE PIEDRA,44.54,0.69,1741.4,CONVENCIONAL
122285,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122299,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122291,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122298,2021-01-31,2021,1,BARRANCAS,156.15,3.5,2936.94,CONVENCIONAL
122330,2021-01-31,2021,1,CAÑADA DURA,43.42,1.3,5661.85,CONVENCIONAL
122310,2021-01-31,2021,1,CAÑADA DURA,73.78,2.31,10955.11,CONVENCIONAL
122303,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122306,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122326,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122316,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122324,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122455,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122405,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122379,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122358,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122351,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122355,2021-01-31,2021,1,VIZCACHERAS,365.75,22.28,19513.83,CONVENCIONAL
122375,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122367,2021-01-31,2021,1,VIZCACHERAS,22.01,1.29,1148.32,CONVENCIONAL
122370,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122400,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122385,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122380,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122383,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122399,2021-01-31,2021,1,CAÑADA DURA,2.46,0.08,376.08,CONVENCIONAL
122392,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122397,2021-01-31,2021,1,CAÑADA DURA,50.64,1.53,4404.1,CONVENCIONAL
122453,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122428,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122413,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122406,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122411,2021-01-31,2021,1,CAÑADA DURA,30.91,0.96,2050.11,CONVENCIONAL
122419,2021-01-31,2021,1,VIZCACHERAS,167.39,10.08,11881.53,CONVENCIONAL
122415,2021-01-31,2021,1,CAÑADA DURA,40.22,1.63,2609.68,CONVENCIONAL
122416,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122448,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122436,2021-01-31,2021,1,RIO TUNUYAN,154.44,3.19,5468.55,CONVENCIONAL
122433,2021-01-31,2021,1,RIO TUNUYAN,73.01,1.51,2705.5,CONVENCIONAL
122434,2021-01-31,2021,1,RIO TUNUYAN,43.35,0.89,4246.1,CONVENCIONAL
122447,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122438,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122441,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122775,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122624,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122535,2021-01-31,2021,1,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
122478,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122464,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122457,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122461,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122474,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122466,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122468,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122525,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122491,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122482,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122490,2021-01-31,2021,1,RIO SECO DE LOS CORRALES OESTE,0.0,0.0,0.0,CONVENCIONAL
122522,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122497,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122502,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122613,2021-01-31,2021,1,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
122578,2021-01-31,2021,1,EL ROSADO,0.0,0.0,0.0,CONVENCIONAL
122559,2021-01-31,2021,1,LA VENTANA NORTE,0.0,0.0,0.0,CONVENCIONAL
122544,2021-01-31,2021,1,RIO HONDO,0.0,0.0,0.0,CONVENCIONAL
122550,2021-01-31,2021,1,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
122575,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122568,2021-01-31,2021,1,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
122574,2021-01-31,2021,1,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
122610,2021-01-31,2021,1,LA ESCUELITA,0.0,0.0,0.0,CONVENCIONAL
122585,2021-01-31,2021,1,LAS HORMIGAS,0.0,0.0,0.0,CONVENCIONAL
122579,2021-01-31,2021,1,GUANACO BLANCO,0.0,0.0,0.0,CONVENCIONAL
122580,2021-01-31,2021,1,GUANACO BLANCO,0.0,0.0,0.0,CONVENCIONAL
122605,2021-01-31,2021,1,DEL DURAZNO,0.0,0.0,0.0,CONVENCIONAL
122587,2021-01-31,2021,1,LAS HORMIGAS,0.0,0.0,0.0,CONVENCIONAL
122600,2021-01-31,2021,1,LAS JUNTAS,0.0,0.0,0.0,CONVENCIONAL
122774,2021-01-31,2021,1,VIZCACHERAS,38.22,2.31,2634.33,CONVENCIONAL
122688,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122647,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122635,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122626,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122634,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122642,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122639,2021-01-31,2021,1,VIZCACHERAS,24.02,1.46,1123.22,CONVENCIONAL
122641,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122682,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122662,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122648,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122657,2021-01-31,2021,1,VIZCACHERAS,40.19,2.42,7176.41,CONVENCIONAL
122677,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122664,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122672,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122769,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122721,2021-01-31,2021,1,VIZCACHERAS,96.76,6.12,9308.39,CONVENCIONAL
122697,2021-01-31,2021,1,VIZCACHERAS,51.81,3.08,1897.45,CONVENCIONAL
122692,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122695,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122710,2021-01-31,2021,1,VIZCACHERAS,103.26,6.48,13901.09,CONVENCIONAL
122698,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122701,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122755,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122732,2021-01-31,2021,1,VIZCACHERAS,58.92,3.53,5756.88,CONVENCIONAL
122722,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122725,2021-01-31,2021,1,VIZCACHERAS,27.59,1.83,3528.11,CONVENCIONAL
122750,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122736,2021-01-31,2021,1,VIZCACHERAS,76.9,4.13,1874.86,CONVENCIONAL
122739,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124387,2021-01-31,2021,1,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124381,2021-01-31,2021,1,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123004,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122814,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122782,2021-01-31,2021,1,VIZCACHERAS,161.08,9.5,14845.36,CONVENCIONAL
122906,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122887,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122808,2021-01-31,2021,1,VIZCACHERAS,173.43,10.33,11613.25,CONVENCIONAL
122801,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122783,2021-01-31,2021,1,VIZCACHERAS,114.27,6.78,9347.08,CONVENCIONAL
122797,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122804,2021-01-31,2021,1,VIZCACHERAS,94.13,5.73,9049.69,CONVENCIONAL
122802,2021-01-31,2021,1,VIZCACHERAS,47.81,2.91,6671.07,CONVENCIONAL
122803,2021-01-31,2021,1,VIZCACHERAS,186.43,11.27,15785.98,CONVENCIONAL
122879,2021-01-31,2021,1,UGARTECHE,14.22,0.53,2.18,CONVENCIONAL
122854,2021-01-31,2021,1,UGARTECHE,55.57,4.24,302.43,CONVENCIONAL
122817,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122815,2021-01-31,2021,1,VIZCACHERAS,100.74,5.84,10010.64,CONVENCIONAL
122816,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122829,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122820,2021-01-31,2021,1,VIZCACHERAS,69.25,4.19,8563.6,CONVENCIONAL
122823,2021-01-31,2021,1,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
122874,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122862,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122856,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122859,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122870,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122865,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122866,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124378,2021-01-31,2021,1,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124375,2021-01-31,2021,1,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124374,2021-01-31,2021,1,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
122902,2021-01-31,2021,1,UGARTECHE,0.69,0.03,15.43,CONVENCIONAL
122901,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122893,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122888,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122890,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122900,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122894,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122896,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
135706,2021-01-31,2021,1,CCyB-17/B,0.0,0.0,0.0,CONVENCIONAL
135709,2021-01-31,2021,1,CCyB-17/B,0.0,0.0,0.0,CONVENCIONAL
123000,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122943,2021-01-31,2021,1,UGARTECHE,85.25,1.78,569.13,CONVENCIONAL
122924,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122916,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122907,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122910,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122923,2021-01-31,2021,1,UGARTECHE,4.33,0.21,43.9,CONVENCIONAL
122919,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122921,2021-01-31,2021,1,UGARTECHE,32.6,1.79,39.71,CONVENCIONAL
122942,2021-01-31,2021,1,UGARTECHE,64.19,1.22,160.24,CONVENCIONAL
122933,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122931,2021-01-31,2021,1,UGARTECHE,124.16,2.41,15.29,CONVENCIONAL
122932,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122941,2021-01-31,2021,1,UGARTECHE,16.05,0.31,40.06,CONVENCIONAL
122934,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122937,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122998,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122957,2021-01-31,2021,1,UGARTECHE,37.85,0.72,525.05,CONVENCIONAL
122949,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122944,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122945,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122955,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122951,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122954,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122990,2021-01-31,2021,1,BARRANCAS,91.93,5.04,569.1,CONVENCIONAL
122970,2021-01-31,2021,1,LUNLUNTA-CARRIZAL ESTE,0.0,0.0,0.0,CONVENCIONAL
122962,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122966,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
122987,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122971,2021-01-31,2021,1,LUNLUNTA-CARRIZAL ESTE,0.0,0.0,0.0,CONVENCIONAL
122985,2021-01-31,2021,1,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
123559,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123282,2021-01-31,2021,1,LUNLUNTA-CARRIZAL,0.0,0.0,0.0,CONVENCIONAL
123132,2021-01-31,2021,1,BARRANCAS,8.67,0.25,201.3,CONVENCIONAL
123073,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123029,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123021,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123018,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123019,2021-01-31,2021,1,BARRANCAS,88.15,2.53,1258.39,CONVENCIONAL
123062,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123045,2021-01-31,2021,1,BARRANCAS,70.7,1.97,1192.8,CONVENCIONAL
123031,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123042,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123058,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123056,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123057,2021-01-31,2021,1,BARRANCAS,32.73,0.91,63.19,CONVENCIONAL
123131,2021-01-31,2021,1,BARRANCAS,66.74,1.92,1549.11,CONVENCIONAL
123106,2021-01-31,2021,1,BARRANCAS,13.33,0.37,590.24,CONVENCIONAL
123081,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123078,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123080,2021-01-31,2021,1,BARRANCAS,59.31,1.71,2013.54,CONVENCIONAL
123104,2021-01-31,2021,1,BARRANCAS,131.27,4.99,672.06,CONVENCIONAL
123087,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123091,2021-01-31,2021,1,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
